product_code,category,business_line_code,business_line,sector,structure_code,factory,brand,start_production_date,end_production_date
PRD_12170,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2020-06-20,2024-02-07
PRD_1804,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2020-07-07,
PRD_0186,CAT_12,BLC_03,BL_07,SECTOR_02,STR_22,FACTORY_05,BRAND_03,2020-07-18,
PRD_12154,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2020-07-24,
PRD_12155,CAT_12,BLC_03,BL_07,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2020-08-13,2024-03-25
PRD_1832,CAT_12,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_05,BRAND_03,2021-03-26,2021-07-13
PRD_0187,CAT_12,BLC_03,BL_07,SECTOR_02,STR_23,FACTORY_05,BRAND_03,2020-07-10,
PRD_12151,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2020-08-03,2024-03-04
PRD_4971,CAT_12,BLC_03,BL_07,SECTOR_02,STR_41,FACTORY_05,BRAND_03,2020-08-03,2024-09-03
PRD_4992,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2020-08-16,
PRD_0249,CAT_12,BLC_03,BL_07,SECTOR_02,STR_22,FACTORY_05,BRAND_03,2020-08-17,
PRD_2496,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2020-08-25,
PRD_3626,CAT_12,BLC_03,BL_07,SECTOR_02,STR_41,FACTORY_05,BRAND_03,2020-08-26,2024-02-08
PRD_5020,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2020-10-13,2023-09-08
PRD_5019,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2020-11-04,
PRD_5022,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2020-12-03,
PRD_11578,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2021-03-22,2024-01-08
PRD_5055,CAT_12,BLC_03,BL_07,SECTOR_02,STR_15,FACTORY_05,BRAND_03,2021-03-24,2024-07-05
PRD_1852,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2021-04-26,2024-03-07
PRD_2517,CAT_12,BLC_03,BL_07,SECTOR_02,STR_25,FACTORY_05,BRAND_03,2021-05-31,
PRD_12165,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2021-06-24,2022-10-10
PRD_3705,CAT_12,BLC_03,BL_07,SECTOR_02,STR_15,FACTORY_05,BRAND_03,2021-11-09,
PRD_5079,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2022-06-25,2023-03-09
PRD_0284,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2021-09-18,2024-05-06
PRD_0267,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2021-12-09,2022-11-04
PRD_1871,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2022-01-22,
PRD_3715,CAT_12,BLC_03,BL_07,SECTOR_02,STR_71,FACTORY_05,BRAND_03,2022-05-25,2023-07-06
PRD_7542,CAT_02,BLC_02,BL_02,SECTOR_02,STR_60,FACTORY_05,BRAND_03,2021-11-30,
PRD_11043,CAT_12,BLC_03,BL_07,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2022-06-20,2024-01-09
PRD_3724,CAT_12,BLC_03,BL_07,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2022-05-31,
PRD_3717,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2022-05-08,
PRD_1875,CAT_12,BLC_03,BL_07,SECTOR_02,STR_23,FACTORY_05,BRAND_03,2022-07-12,
PRD_0306,CAT_12,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_05,BRAND_03,2022-07-13,
PRD_11587,CAT_12,BLC_03,BL_07,SECTOR_02,STR_59,FACTORY_05,BRAND_03,2022-05-03,
PRD_0286,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2022-08-31,
PRD_2534,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2022-09-07,2024-07-05
PRD_1874,CAT_12,BLC_03,BL_07,SECTOR_02,STR_23,FACTORY_05,BRAND_03,2022-07-27,
PRD_0332,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2022-11-07,
PRD_0353,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2023-08-03,
PRD_2606,CAT_12,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_05,BRAND_03,2024-06-04,
PRD_7764,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2024-07-08,
PRD_1896,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2024-06-17,
PRD_10164,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2024-07-26,
PRD_9955,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2024-12-02,
PRD_11638,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2025-01-03,
PRD_12885,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2025-05-14,
PRD_12864,CAT_02,BLC_02,BL_02,SECTOR_02,STR_60,FACTORY_05,BRAND_03,2025-05-29,
PRD_13951,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_16,BRAND_03,2022-02-27,2023-12-21
PRD_9508,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_16,BRAND_03,2022-10-23,
PRD_14497,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_16,BRAND_03,2022-10-18,
PRD_0023,CAT_12,BLC_03,BL_07,SECTOR_02,STR_22,FACTORY_01,BRAND_03,2011-05-25,
PRD_2310,CAT_08,BLC_02,BL_05,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2016-04-01,2021-02-05
PRD_2329,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2016-07-20,
PRD_1157,CAT_21,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2017-02-15,
PRD_3265,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2017-04-10,
PRD_1058,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2017-04-20,
PRD_10344,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2017-10-02,2022-04-12
PRD_1066,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2018-07-23,2022-11-24
PRD_10059,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2018-08-06,2023-02-07
PRD_0076,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_03,2018-09-10,
PRD_1073,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2018-10-15,2022-09-21
PRD_2341,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2018-12-14,2020-11-05
PRD_6066,CAT_10,BLC_03,BL_06,SECTOR_04,STR_45,FACTORY_01,BRAND_03,2019-03-25,2020-10-30
PRD_6862,CAT_10,BLC_03,BL_06,SECTOR_04,STR_48,FACTORY_01,BRAND_03,2019-04-05,2020-08-27
PRD_5923,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2019-05-06,2023-02-02
PRD_4312,CAT_06,BLC_02,BL_03,SECTOR_03,STR_35,FACTORY_01,BRAND_03,2019-06-17,2021-07-29
PRD_6863,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2019-07-05,2020-11-03
PRD_6118,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2020-01-13,2020-11-06
PRD_3121,CAT_10,BLC_03,BL_06,SECTOR_04,STR_37,FACTORY_01,BRAND_03,2020-09-04,2020-11-19
PRD_0535,CAT_13,BLC_03,BL_07,SECTOR_02,STR_13,FACTORY_01,BRAND_03,2020-09-24,2023-06-28
PRD_1079,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2020-07-13,
PRD_1964,CAT_13,BLC_03,BL_07,SECTOR_02,STR_13,FACTORY_01,BRAND_03,2020-10-15,2023-06-28
PRD_11678,CAT_03,BLC_02,BL_02,SECTOR_03,STR_13,FACTORY_01,BRAND_03,2020-10-15,
PRD_2331,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2020-11-30,
PRD_0863,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2020-09-16,2023-09-20
PRD_5973,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2021-05-03,
PRD_1867,CAT_12,BLC_03,BL_07,SECTOR_02,STR_25,FACTORY_01,BRAND_03,2021-05-24,2023-05-26
PRD_2364,CAT_17,BLC_03,BL_04,SECTOR_01,STR_03,FACTORY_01,BRAND_03,2021-08-09,
PRD_6423,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2021-10-04,
PRD_0902,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2021-11-10,2023-11-15
PRD_10074,CAT_19,BLC_03,BL_06,SECTOR_04,STR_30,FACTORY_01,BRAND_03,2021-12-01,
PRD_4374,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2022-04-18,
PRD_2368,CAT_17,BLC_03,BL_04,SECTOR_01,STR_03,FACTORY_01,BRAND_03,2022-05-23,
PRD_4171,CAT_04,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2022-06-14,2024-09-09
PRD_2172,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_01,BRAND_03,2022-11-14,
PRD_3345,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_03,2023-06-30,
PRD_9389,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2024-04-04,
PRD_0988,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2024-10-01,
PRD_0088,CAT_12,BLC_03,BL_07,SECTOR_02,STR_40,FACTORY_01,BRAND_03,2025-01-06,
PRD_3289,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2025-01-31,
PRD_2663,CAT_12,BLC_03,BL_07,SECTOR_02,STR_22,FACTORY_01,BRAND_03,2025-05-30,
PRD_6227,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2025-02-26,
PRD_6228,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2025-02-26,
PRD_10910,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2025-02-28,
PRD_9526,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2025-02-28,
PRD_3290,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2025-03-10,
PRD_2325,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2025-03-10,
PRD_2667,CAT_12,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_01,BRAND_03,2025-03-24,
PRD_2658,CAT_12,BLC_03,BL_07,SECTOR_02,STR_28,FACTORY_01,BRAND_03,2025-04-24,
PRD_6541,CAT_21,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2025-06-02,
PRD_7540,CAT_02,BLC_02,BL_02,SECTOR_02,STR_25,FACTORY_02,BRAND_05,2021-06-10,
PRD_9240,CAT_06,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_09,BRAND_05,2021-01-07,
PRD_7587,CAT_04,BLC_02,BL_03,SECTOR_03,STR_10,FACTORY_09,BRAND_05,2021-10-15,
PRD_7604,CAT_04,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_09,BRAND_05,2022-06-21,
PRD_1444,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_09,BRAND_05,2024-03-27,
PRD_1442,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_09,BRAND_05,2024-04-03,
PRD_2934,CAT_04,BLC_02,BL_03,SECTOR_03,STR_32,FACTORY_09,BRAND_05,2024-10-15,
PRD_10254,CAT_04,BLC_02,BL_03,SECTOR_03,STR_47,FACTORY_09,BRAND_05,2025-02-25,
PRD_7283,CAT_13,BLC_03,BL_07,SECTOR_02,STR_03,FACTORY_18,BRAND_05,2025-03-11,
PRD_7284,CAT_13,BLC_03,BL_07,SECTOR_02,STR_03,FACTORY_18,BRAND_05,2025-03-11,
PRD_7281,CAT_13,BLC_03,BL_07,SECTOR_02,STR_03,FACTORY_18,BRAND_05,2025-03-12,
PRD_6789,CAT_15,BLC_03,BL_07,SECTOR_02,STR_08,FACTORY_13,BRAND_05,,
PRD_10769,CAT_15,BLC_03,BL_07,SECTOR_02,STR_08,FACTORY_13,BRAND_05,2023-09-28,
PRD_12668,CAT_15,BLC_03,BL_07,SECTOR_02,STR_08,FACTORY_13,BRAND_05,2024-01-15,
PRD_11211,CAT_15,BLC_03,BL_07,SECTOR_02,STR_08,FACTORY_13,BRAND_05,2023-10-03,
PRD_8345,CAT_15,BLC_03,BL_07,SECTOR_02,STR_08,FACTORY_13,BRAND_05,2023-10-08,
PRD_8337,CAT_15,BLC_03,BL_07,SECTOR_02,STR_08,FACTORY_13,BRAND_05,2024-02-28,
PRD_8865,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_05,2021-09-08,
PRD_7958,CAT_12,BLC_03,BL_07,SECTOR_02,STR_15,FACTORY_05,BRAND_05,2019-09-16,2020-09-11
PRD_8151,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_05,2023-09-14,
PRD_8152,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_05,2023-09-14,
PRD_2633,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_05,2024-08-28,
PRD_3936,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_05,2025-05-27,
PRD_12884,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_05,2025-05-19,
PRD_12852,CAT_02,BLC_02,BL_02,SECTOR_02,STR_60,FACTORY_05,BRAND_05,2025-05-31,
PRD_12853,CAT_02,BLC_02,BL_02,SECTOR_02,STR_43,FACTORY_05,BRAND_05,2025-05-31,
PRD_7706,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_16,BRAND_05,2023-07-20,2024-03-05
PRD_3150,CAT_10,BLC_03,BL_06,SECTOR_04,STR_42,FACTORY_01,BRAND_05,2017-10-30,
PRD_10302,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2017-10-31,
PRD_13527,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2019-08-01,2020-12-09
PRD_10383,CAT_12,BLC_03,BL_07,SECTOR_02,STR_78,FACTORY_01,BRAND_05,2019-08-01,2020-11-23
PRD_1458,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2019-10-02,2020-09-23
PRD_7222,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_01,BRAND_05,2019-10-02,2023-12-01
PRD_4926,CAT_12,BLC_03,BL_07,SECTOR_02,STR_40,FACTORY_01,BRAND_05,2019-09-26,2020-11-06
PRD_13526,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2019-11-13,2023-03-16
PRD_13525,CAT_10,BLC_03,BL_06,SECTOR_04,STR_42,FACTORY_01,BRAND_05,2019-11-13,2023-04-20
PRD_5011,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2020-04-08,2023-07-18
PRD_5009,CAT_12,BLC_03,BL_07,SECTOR_02,STR_73,FACTORY_01,BRAND_05,2020-04-08,2022-05-16
PRD_5005,CAT_12,BLC_03,BL_07,SECTOR_02,STR_57,FACTORY_01,BRAND_05,2020-04-08,2024-02-22
PRD_12199,CAT_12,BLC_03,BL_07,SECTOR_02,STR_57,FACTORY_01,BRAND_05,2020-04-08,2024-07-08
PRD_5007,CAT_12,BLC_03,BL_07,SECTOR_02,STR_80,FACTORY_01,BRAND_05,2020-04-08,2022-05-16
PRD_7056,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2020-07-15,
PRD_5040,CAT_12,BLC_03,BL_07,SECTOR_02,STR_64,FACTORY_01,BRAND_05,2020-07-31,2024-06-19
PRD_6151,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2020-08-05,2023-11-10
PRD_7065,CAT_12,BLC_03,BL_07,SECTOR_02,STR_63,FACTORY_01,BRAND_05,2020-08-10,
PRD_9672,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_05,2020-08-12,2023-11-16
PRD_7449,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_05,2020-09-16,2023-12-24
PRD_3416,CAT_11,BLC_02,BL_05,SECTOR_04,STR_16,FACTORY_01,BRAND_05,2020-09-16,2023-12-22
PRD_10391,CAT_12,BLC_03,BL_07,SECTOR_02,STR_64,FACTORY_01,BRAND_05,2020-09-30,2024-05-10
PRD_5059,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2021-04-15,
PRD_5069,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2021-04-30,
PRD_3466,CAT_21,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_01,BRAND_05,2021-05-11,
PRD_12241,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2021-05-15,
PRD_8329,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_01,BRAND_05,2021-07-05,
PRD_2899,CAT_04,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_05,2021-07-19,2024-09-05
PRD_12245,CAT_12,BLC_03,BL_07,SECTOR_02,STR_65,FACTORY_01,BRAND_05,2021-08-30,2024-05-24
PRD_5989,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_05,2021-09-13,
PRD_2538,CAT_12,BLC_03,BL_07,SECTOR_02,STR_64,FACTORY_01,BRAND_05,2022-02-16,
PRD_1880,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2022-03-07,
PRD_13686,CAT_10,BLC_03,BL_06,SECTOR_04,STR_42,FACTORY_01,BRAND_05,2022-02-16,
PRD_13708,CAT_10,BLC_03,BL_06,SECTOR_04,STR_42,FACTORY_01,BRAND_05,2022-02-16,
PRD_1433,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_05,2022-04-25,
PRD_1107,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_05,2022-05-10,2023-11-16
PRD_8109,CAT_12,BLC_03,BL_07,SECTOR_02,STR_73,FACTORY_01,BRAND_05,2022-06-23,2023-09-19
PRD_3019,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_05,2022-05-30,
PRD_7094,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2022-09-24,
PRD_10767,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_01,BRAND_05,2022-07-29,
PRD_10768,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_01,BRAND_05,2022-10-04,
PRD_5326,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_01,BRAND_05,2023-03-17,
PRD_1339,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_01,BRAND_05,2022-08-15,
PRD_5117,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2022-08-06,
PRD_5130,CAT_12,BLC_03,BL_07,SECTOR_02,STR_75,FACTORY_01,BRAND_05,2022-12-18,
PRD_5127,CAT_12,BLC_03,BL_07,SECTOR_02,STR_75,FACTORY_01,BRAND_05,2022-12-18,
PRD_1599,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_05,2022-09-12,
PRD_12294,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2022-09-24,
PRD_10916,CAT_22,BLC_03,BL_08,SECTOR_06,STR_11,FACTORY_01,BRAND_05,2022-10-24,
PRD_10917,CAT_22,BLC_03,BL_08,SECTOR_06,STR_11,FACTORY_01,BRAND_05,2022-10-24,
PRD_5730,CAT_04,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_05,2022-11-07,
PRD_10399,CAT_12,BLC_03,BL_07,SECTOR_02,STR_75,FACTORY_01,BRAND_05,2023-04-19,
PRD_13735,CAT_10,BLC_03,BL_06,SECTOR_04,STR_37,FACTORY_01,BRAND_05,2023-03-30,
PRD_7134,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2023-06-15,
PRD_1635,CAT_11,BLC_02,BL_05,SECTOR_04,STR_16,FACTORY_01,BRAND_05,2023-06-19,
PRD_1292,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2023-08-20,
PRD_0355,CAT_12,BLC_03,BL_07,SECTOR_02,STR_62,FACTORY_01,BRAND_05,2023-11-10,
PRD_14217,CAT_49,BLC_05,BL_11,SECTOR_01,STR_11,FACTORY_01,BRAND_05,2023-09-19,
PRD_2618,CAT_12,BLC_03,BL_07,SECTOR_02,STR_67,FACTORY_01,BRAND_05,2024-03-04,
PRD_1118,CAT_19,BLC_03,BL_06,SECTOR_04,STR_30,FACTORY_01,BRAND_05,2023-12-14,
PRD_6474,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_05,2023-12-15,
PRD_11050,CAT_12,BLC_03,BL_07,SECTOR_02,STR_73,FACTORY_01,BRAND_05,2024-03-22,
PRD_3217,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2024-03-28,
PRD_1628,CAT_19,BLC_03,BL_06,SECTOR_04,STR_30,FACTORY_01,BRAND_05,2024-04-25,
PRD_3038,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_05,2024-07-22,
PRD_0972,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2024-05-30,
PRD_2183,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_05,2024-07-22,
PRD_1526,CAT_10,BLC_03,BL_06,SECTOR_04,STR_42,FACTORY_01,BRAND_05,2024-08-29,
PRD_1525,CAT_10,BLC_03,BL_06,SECTOR_04,STR_42,FACTORY_01,BRAND_05,2024-08-29,
PRD_0639,CAT_03,BLC_02,BL_02,SECTOR_03,STR_13,FACTORY_01,BRAND_05,2024-10-26,
PRD_10908,CAT_08,BLC_02,BL_05,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2024-11-25,
PRD_10927,CAT_22,BLC_03,BL_08,SECTOR_06,STR_11,FACTORY_01,BRAND_05,2025-01-29,
PRD_10029,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2025-02-27,
PRD_10028,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2025-02-27,
PRD_1036,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_05,2025-03-01,
PRD_2664,CAT_12,BLC_03,BL_07,SECTOR_02,STR_64,FACTORY_01,BRAND_05,2025-03-28,
PRD_0398,CAT_12,BLC_03,BL_07,SECTOR_02,STR_64,FACTORY_01,BRAND_05,2025-03-28,
PRD_6231,CAT_10,BLC_03,BL_06,SECTOR_04,STR_37,FACTORY_01,BRAND_05,2025-03-17,
PRD_9402,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_05,2025-03-26,
PRD_13854,CAT_10,BLC_03,BL_06,SECTOR_04,STR_49,FACTORY_01,BRAND_05,2025-03-27,
PRD_3256,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2025-04-18,
PRD_13861,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_05,2025-05-13,
PRD_1913,CAT_12,BLC_03,BL_07,SECTOR_02,STR_84,FACTORY_01,BRAND_05,2025-04-15,
PRD_12693,CAT_15,BLC_03,BL_07,SECTOR_02,STR_14,FACTORY_01,BRAND_05,2025-04-24,
PRD_12694,CAT_15,BLC_03,BL_07,SECTOR_02,STR_14,FACTORY_01,BRAND_05,2025-04-25,
PRD_12691,CAT_15,BLC_03,BL_07,SECTOR_02,STR_14,FACTORY_01,BRAND_05,2025-05-17,
PRD_9421,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_05,2025-07-03,
PRD_3573,CAT_12,BLC_03,BL_07,SECTOR_02,STR_25,FACTORY_02,BRAND_06,2016-07-13,
PRD_3639,CAT_12,BLC_03,BL_07,SECTOR_02,STR_05,FACTORY_02,BRAND_06,2020-10-12,2024-01-29
PRD_8409,CAT_02,BLC_02,BL_02,SECTOR_02,STR_25,FACTORY_02,BRAND_06,2020-09-29,
PRD_2484,CAT_12,BLC_03,BL_07,SECTOR_02,STR_25,FACTORY_02,BRAND_06,2022-07-07,2023-07-04
PRD_12176,CAT_12,BLC_03,BL_07,SECTOR_02,STR_25,FACTORY_02,BRAND_06,2022-04-14,
PRD_12179,CAT_12,BLC_03,BL_07,SECTOR_02,STR_05,FACTORY_02,BRAND_06,2022-05-23,
PRD_12828,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_02,BRAND_06,2022-08-03,
PRD_3787,CAT_12,BLC_03,BL_07,SECTOR_02,STR_26,FACTORY_02,BRAND_06,2025-05-09,
PRD_11258,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_03,BRAND_06,2019-10-02,2023-07-12
PRD_0597,CAT_03,BLC_02,BL_02,SECTOR_03,STR_03,FACTORY_03,BRAND_06,2020-12-09,2023-08-30
PRD_1423,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_09,BRAND_06,2018-10-09,2023-02-27
PRD_13199,CAT_04,BLC_02,BL_03,SECTOR_03,STR_10,FACTORY_09,BRAND_06,2020-06-10,
